,frameIndex,frameTime,pcm_fftMag_mfcc[0],pcm_fftMag_mfcc[1],pcm_fftMag_mfcc[2],pcm_fftMag_mfcc[3],pcm_fftMag_mfcc[4],pcm_fftMag_mfcc[5],pcm_fftMag_mfcc[6],pcm_fftMag_mfcc[7],pcm_fftMag_mfcc[8],pcm_fftMag_mfcc[9],pcm_fftMag_mfcc[10],pcm_fftMag_mfcc[11],pcm_fftMag_mfcc[12],gender,person_id,sentence_type,sentence_id,emotion
534,0,0.000000,-3.577540e+00,-1.202802e+01,1.262917e+00,9.566927e+00,-1.714103e+00,4.176121e-01,-2.595750e+00,1.139751e+01,2.139618e-01,-3.032141e+00,1.037510e+01,1.034010e+01,-1.069838e+01,0,2,3,ns3,2
535,0,0.000000,3.549949e+00,-4.015175e+00,4.627928e+00,-2.955497e+00,-1.623689e+01,1.557113e+00,-5.538542e-01,3.202744e-01,-2.027130e+00,2.127179e+00,4.086782e+00,-3.847834e+00,-1.083752e+01,0,2,1,l5,3
536,0,0.000000,-2.532269e+00,2.417927e-01,-2.202513e+00,1.601052e+00,9.098248e+00,1.645677e+01,-8.239968e+00,-3.862705e-01,-5.544899e+00,-8.415972e+00,4.845467e+00,3.476334e+00,-2.138840e+01,0,2,2,q2,3
537,0,0.000000,-1.323471e+01,1.220754e+01,-5.615354e+00,5.360650e+00,-4.012971e-01,1.572375e+00,4.010062e+00,5.274313e+00,1.981808e+01,-3.653375e+00,-4.465120e-01,4.139284e+00,-8.074028e+00,0,2,3,ns4,4
538,0,0.000000,3.287708e+00,7.173847e+00,4.765428e+00,9.281918e+00,8.447754e+00,3.228894e+00,-1.367601e+00,7.911293e+00,1.136211e+00,7.014335e+00,2.252831e+00,9.295992e+00,-1.832349e+01,0,2,1,l1,0
539,0,0.000000,-3.226478e+00,-2.007980e+00,-1.465493e+00,3.148426e+00,5.098959e+00,7.513061e+00,4.036722e+00,1.051067e+01,3.404507e+00,6.114049e+00,7.498137e-01,5.858822e+00,-1.526496e+01,0,2,1,l2,3
540,0,0.000000,1.119746e+01,1.490012e+01,-6.458571e+00,-1.258751e+01,-7.344364e+00,1.022661e+01,-1.379708e+00,-9.050040e+00,-1.338421e+01,-9.720237e-01,-8.777973e+00,3.859686e+00,-9.581528e+00,0,2,0,s1,4
541,0,0.000000,-4.300267e+00,6.005640e+00,4.798959e+00,9.933784e+00,1.154914e+01,-5.624256e-01,1.556940e+01,1.285529e+01,1.188416e+01,9.493354e+00,7.179474e+00,1.383067e+00,-2.267595e+01,0,2,0,s2,5
542,0,0.000000,1.812458e+00,-1.055049e+01,-8.435797e+00,4.273530e+00,9.182814e+00,6.607659e+00,1.122549e-01,-3.738783e+00,1.061205e+01,3.909238e-01,4.118235e+00,1.322156e+01,-1.493474e+01,0,2,3,ns1,4
543,0,0.000000,-3.047380e+00,-1.805028e+00,4.810271e-01,7.455370e+00,-1.633558e-01,4.638170e+00,1.964606e+00,5.144876e+00,2.181158e+00,-4.680889e+00,1.252611e+00,6.064847e+00,-1.225945e+01,0,2,3,ns1,1
544,0,0.000000,8.096838e+00,1.142138e+01,1.394086e+01,8.488293e+00,1.592469e+00,1.052562e+01,-8.754059e-01,3.192941e+00,-3.085758e+00,-2.864084e+00,-4.490685e+00,-1.183615e+01,-1.308873e+01,0,2,2,q2,4
545,0,0.000000,-5.041287e+00,-9.381566e-01,1.113026e+01,-5.289056e+00,9.271765e-02,-5.248156e-01,1.297813e+01,1.397930e+01,1.228752e+01,8.962830e+00,1.060332e+01,1.180235e+01,-1.402151e+01,0,2,0,s2,4
546,0,0.000000,-4.154325e+00,-3.494419e+00,2.204386e+00,6.980455e+00,9.969539e+00,5.676920e+00,7.884716e+00,1.395505e+01,3.171824e-01,-4.169329e+00,1.104954e+00,-1.243660e+00,-7.470745e+00,0,2,1,l2,1
547,0,0.000000,1.073918e+01,1.302109e+01,-4.152225e+00,-1.179592e+01,1.529334e+00,4.750757e-01,-6.670753e+00,-8.271856e+00,-1.078730e+01,-3.462262e+00,-6.378232e+00,3.262799e+00,-8.819832e+00,0,2,1,l1,3
548,0,0.000000,3.726256e+00,6.992568e+00,3.793614e+00,5.335645e+00,7.003744e+00,5.707472e+00,2.183643e+00,7.631519e+00,3.938354e+00,5.341481e+00,6.605602e+00,6.768593e+00,-2.253123e+01,0,2,3,ns2,5
549,0,0.000000,-1.275326e+01,1.839718e+00,-2.129890e+00,-1.905348e+00,9.821118e+00,-4.544932e+00,1.006388e+01,-6.059299e+00,-5.773503e-01,-3.892635e+00,-7.689117e+00,-5.901408e+00,-4.817410e+00,0,2,3,ns4,6
550,0,0.000000,-2.000556e-01,-2.913466e+00,-1.804651e+00,4.063849e+00,5.036674e+00,8.152514e+00,-1.458460e+00,1.424741e+01,5.958855e+00,-4.249161e+00,4.342927e+00,1.650317e+00,-1.175738e+01,0,2,2,q2,6
551,0,0.000000,-4.202879e+00,5.537891e-02,7.274623e-01,5.517920e+00,4.295818e+00,3.973289e+00,-9.764102e-01,1.322607e+01,-4.651331e+00,-2.865066e+00,-5.388031e-01,-8.736672e-01,-2.038000e+01,0,2,3,ns3,3
552,0,0.000000,-5.742706e+00,-6.904184e+00,9.604535e-01,2.555874e+00,-2.412142e+00,3.050048e+00,-1.226260e+00,3.849424e+00,-3.246224e-02,5.287228e-01,4.173430e+00,5.703492e+00,-1.279724e+01,0,2,3,ns4,1
553,0,0.000000,5.086780e+00,3.812166e+00,-1.926430e+00,1.629800e+00,3.272374e+00,9.703225e+00,-3.904168e+00,3.257682e+00,-2.599521e+00,-6.059270e+00,3.502092e-01,2.284231e+00,-1.181706e+01,0,2,1,l1,6
554,0,0.000000,-1.219531e+01,5.077725e+00,7.762210e-01,5.587592e+00,6.599941e-01,2.388960e+00,7.775280e+00,1.148279e+01,-2.794337e+00,4.769650e+00,4.175894e-01,1.448827e+01,-1.200938e+01,0,2,2,q1,5
555,0,0.000000,6.713902e+00,3.361558e+00,-4.766744e+00,9.205240e+00,6.453123e+00,5.645625e+00,-2.308674e+00,3.446957e+00,-1.249237e+00,2.645730e+00,7.373747e+00,-4.847506e+00,-1.755582e+01,0,2,3,ns5,2
556,0,0.000000,4.700360e+00,4.971368e+00,3.928332e+00,7.168800e+00,9.748056e+00,8.313301e+00,-4.780936e-01,1.243433e+01,6.185784e-01,7.197481e+00,7.159673e+00,1.156848e+01,-2.467979e+01,0,2,3,ns2,0
557,0,0.000000,-1.495090e+01,6.067991e+00,-9.667802e-02,3.622730e+00,9.059062e+00,-1.989608e+00,1.054526e+01,1.181643e+01,-1.752019e-03,7.801912e+00,7.036637e+00,7.801595e-01,-1.026777e+01,0,2,2,q1,3
558,0,0.000000,-4.409429e+00,-1.204665e+01,-4.304771e+00,-7.677792e+00,1.862148e+01,2.524822e+01,-6.079558e+00,6.211281e-02,-1.131152e+00,4.740319e-01,5.732162e+00,7.828278e+00,-1.303269e+01,0,2,1,l3,4
559,0,0.000000,8.723897e+00,4.762429e+00,-4.647726e+00,-6.166068e+00,6.090459e+00,9.355097e+00,-1.313123e+01,-5.816456e+00,-1.398171e+01,1.138670e+00,1.021218e+00,-3.266448e+00,-3.672638e-01,0,2,0,s1,3
560,0,0.000000,-2.283464e+00,-2.167032e+00,-2.399550e+00,3.477794e+00,4.646244e+00,8.165997e+00,-9.627642e+00,6.273667e+00,9.402652e-01,-8.413976e+00,2.844523e+00,4.224091e+00,-1.139384e+01,0,2,1,l3,6
561,0,0.000000,1.287975e-01,-4.973247e-01,6.060540e+00,-1.735662e+00,-1.228472e+01,-8.969462e+00,7.875760e+00,1.235472e+00,1.187924e+01,-2.924546e+00,7.423513e+00,7.026587e+00,-5.138458e+00,0,2,1,l5,4
562,0,0.000000,9.215588e+00,8.470980e+00,-7.169864e+00,-6.101607e+00,-8.672897e+00,3.370241e+00,-1.110837e+01,1.219040e+01,-1.344064e+00,-3.670012e+00,-8.252736e+00,-1.024245e+01,-7.032394e+00,0,2,3,ns5,5
563,0,0.000000,-1.379560e+00,6.293545e+00,-9.251292e+00,5.646218e+00,4.111082e+00,-1.100680e+01,1.216807e+00,5.339241e-01,-1.645171e+00,-3.200832e+00,2.648451e+00,1.007313e+00,-1.390834e+01,0,2,2,q1,2
564,0,0.000000,6.339850e-01,2.545609e+00,-4.158550e+00,2.237909e+00,-3.093065e+00,2.484216e+00,-8.630144e+00,1.190394e+01,4.797934e+00,3.726424e+00,8.166828e+00,6.399983e+00,-1.551618e+01,0,2,3,ns1,6
565,0,0.000000,-3.679345e+00,-5.709077e+00,-4.686551e-01,1.129579e+01,1.327662e+01,-9.644122e-01,1.284409e+00,1.411935e+01,4.142803e+00,4.061205e+00,-1.126793e+00,1.296170e+01,-1.791025e+01,0,2,1,l2,5
566,0,0.000000,4.467328e+00,6.045753e+00,-7.437905e-01,-1.826470e+00,1.261654e+01,-5.348471e+00,-1.614535e+01,-1.028088e+01,-6.219578e+00,5.372121e+00,1.619484e+00,-5.946653e+00,-3.085152e+00,0,2,1,l1,2
567,0,0.000000,5.736842e-01,-3.427418e+00,-1.059930e+01,-1.869092e+00,2.904143e-01,5.339458e+00,4.721887e+00,9.754302e+00,-7.259589e-01,-2.283985e+00,8.482105e+00,2.438608e+00,-8.939644e+00,0,2,0,s2,6
568,0,0.000000,2.191562e+00,2.940304e+00,9.194299e+00,1.585134e+01,1.467142e+01,8.343086e+00,3.984696e+00,1.520606e+01,3.389886e+00,-2.843064e+00,-1.233019e+00,1.573660e+00,-2.175689e+01,0,2,2,q2,5
569,0,0.000000,-2.185612e-01,-1.390909e+00,-1.546089e+00,2.626667e+00,7.778822e+00,1.878455e+01,-1.940616e+00,6.929678e+00,4.542450e+00,1.717215e+00,-2.016357e+01,7.206809e+00,-2.224666e+01,0,2,0,s1,2
570,0,0.000000,6.697021e-01,5.580366e+00,-2.197157e+00,6.103607e+00,8.465975e+00,1.036493e+01,6.284354e+00,7.065687e+00,1.251105e+00,4.856508e+00,-3.084028e-01,6.190271e+00,-2.621014e+01,0,2,1,l4,5
571,0,0.000000,1.107848e+00,3.740730e+00,-4.684246e+00,5.457965e+00,9.394866e+00,7.154367e+00,-5.165803e+00,8.535046e+00,3.337483e+00,-1.233673e-01,3.523803e+00,6.703468e+00,-1.713313e+01,0,2,3,ns2,1
572,0,0.000000,9.057521e+00,8.131910e+00,-6.190654e+00,-1.629139e+01,-1.478827e+00,4.712685e+00,-1.948224e+00,-2.859486e+00,-1.514304e+01,-4.758692e-01,-8.651937e+00,7.870810e-01,-7.929394e+00,0,2,0,s1,6
573,0,0.000000,1.084009e+01,1.082974e+01,-1.121629e+00,-1.416124e+00,5.725209e+00,7.924692e+00,-7.014693e+00,-2.143773e+01,-1.272693e+01,5.737501e+00,-5.148258e-01,2.031416e+00,-1.053901e+01,0,2,0,s1,1
574,0,0.000000,-1.058432e+01,7.292168e+00,-6.337187e+00,2.034484e+00,9.263454e+00,3.658467e+00,4.406263e+00,6.752632e+00,1.340100e+01,-6.677447e+00,4.662278e+00,-6.511097e-01,-8.158356e+00,0,2,3,ns4,3
575,0,0.000000,1.483902e+01,1.470088e+00,2.786398e+00,-2.248614e+00,-2.846313e+00,6.720707e+00,-1.381425e+01,-2.604554e+00,5.372427e+00,-1.119125e+00,-6.858853e+00,1.340876e-01,-5.702690e+00,0,2,3,ns5,3
576,0,0.000000,2.031940e+00,-6.564298e-01,-4.526758e+00,6.127299e+00,3.475767e+00,8.058972e+00,1.080987e-01,1.249395e+01,1.216138e+00,-1.003859e-01,8.247381e+00,-1.830789e+00,-1.165903e+01,0,2,3,ns2,6
577,0,0.000000,-1.363655e+01,9.385660e+00,-7.032088e+00,1.232924e+00,4.139570e+00,3.341377e+00,1.097813e+01,8.477707e+00,3.508696e+00,-6.137813e+00,9.929224e+00,7.241849e+00,-6.105087e+00,0,2,2,q1,6
578,0,0.000000,-3.881779e-01,3.792337e+00,1.699746e+00,4.487336e+00,8.529781e+00,1.229401e+01,5.137918e+00,1.052565e+01,2.802056e+00,1.851447e+00,4.283932e+00,9.760885e+00,-2.348233e+01,0,2,1,l5,0
579,0,0.000000,1.091556e+01,8.453787e+00,-5.047466e+00,-5.292327e+00,-2.139468e+00,-8.816910e-02,-1.280685e+01,3.971100e-03,-1.237871e+00,-1.820837e+00,-9.459892e+00,-1.153492e+00,-1.091867e+01,0,2,1,l4,3
580,0,0.000000,-2.287685e+00,4.203780e+00,9.127707e-01,1.175724e+01,5.752126e+00,8.571835e+00,1.672791e+00,7.232020e+00,-1.284858e+00,-1.554357e+00,2.217404e+00,6.145969e+00,-3.176549e+01,0,2,1,l3,5
581,0,0.000000,1.921252e+00,-5.790682e+00,-7.673141e+00,1.700587e+00,-9.427870e+00,4.196926e+00,-4.497504e+00,-9.718152e+00,5.367119e-01,5.939674e-02,-3.135436e+00,-5.938434e+00,-7.659294e+00,0,2,1,l2,6
582,0,0.000000,5.747012e+00,-5.865700e+00,-2.774052e+00,1.162293e+01,8.494696e+00,1.118052e+01,1.475036e+00,-1.499884e+00,4.602138e+00,1.416560e+00,1.190159e+01,4.061175e+00,-8.986404e+00,0,2,3,ns1,0
583,0,0.000000,-8.421560e+00,1.323752e+00,-1.049971e+01,7.713914e+00,2.605761e+00,-8.131456e-01,1.024208e+01,3.773850e+00,5.439466e+00,-7.664633e-01,8.950810e+00,2.398483e+00,-2.082949e+01,0,4,1,l3,5
584,0,0.000000,-6.226873e+00,-3.826459e+00,-1.094277e+01,8.592663e+00,1.477159e+00,6.131058e+00,1.009225e+01,1.079546e+01,9.978553e+00,-1.264250e+00,1.032718e+01,5.568467e+00,-1.907534e+01,0,4,3,ns3,3
585,0,0.000000,-3.347097e+00,-3.945697e+00,-1.171701e+00,8.528359e+00,7.207830e+00,3.453730e-01,8.918303e+00,-3.964407e+00,-1.578893e+00,9.075260e-01,7.816331e+00,8.349277e+00,-1.603605e+01,0,4,3,ns3,2
586,0,0.000000,2.004416e+00,4.950524e+00,-9.151220e+00,1.138667e+00,-2.052945e+00,-3.042226e+00,1.223088e+01,-4.330686e+00,1.130313e+00,-2.507385e+00,-1.305827e+00,-2.743544e+00,-1.844475e+01,0,4,1,l5,5
587,0,0.000000,-4.208470e+00,1.616577e+00,-7.099247e+00,2.688008e+00,1.558514e+01,-5.052709e+00,1.024349e+01,-4.192171e+00,9.678774e+00,-1.846301e+00,-5.174408e-01,1.113320e+01,-2.680298e+01,0,4,1,l5,0
588,0,0.000000,4.766495e+00,1.639868e+01,1.261493e+01,2.454879e+01,1.584376e+01,7.332636e+00,6.500754e-01,-4.603396e+00,-3.058584e+00,-1.029661e+01,7.645828e+00,-6.123352e-01,-2.279270e+01,0,4,3,ns1,0
589,0,0.000000,-2.407743e+00,-9.463692e-01,-1.383708e+00,1.637886e+01,1.527205e+01,3.778573e+00,3.534285e+00,7.354091e-01,1.033006e+01,-1.161123e+01,-6.102914e+00,1.396024e+01,-1.659651e+01,0,4,3,ns1,4
590,0,0.000000,3.058352e-01,-1.345551e+00,-9.553287e+00,2.968269e+00,-7.516770e+00,-8.749968e+00,6.548124e+00,8.986030e-01,-1.021296e+00,3.895421e-01,-5.846824e+00,3.268751e+00,-1.454478e+01,0,4,1,l4,1
591,0,0.000000,-1.247061e+01,-1.505851e+00,-7.646954e+00,2.407399e+00,1.198057e+00,-6.212373e+00,1.124901e+01,-6.414590e+00,-4.271043e+00,1.267756e+00,3.147018e+00,1.254679e+01,-1.333081e+01,0,4,3,ns4,1
592,0,0.000000,-5.303965e-01,2.603697e+00,-7.176424e+00,5.774372e+00,4.511089e+00,7.782442e+00,1.113349e+01,-7.311594e+00,-4.472939e+00,-1.066114e+01,-4.571712e+00,3.812532e+00,-1.917746e+01,0,4,2,q2,3
593,0,0.000000,-8.350180e+00,-4.232736e+00,-7.289896e+00,7.297876e+00,7.090691e+00,4.183091e+00,2.240577e+01,1.659072e+00,-1.148264e+00,-1.077869e+00,5.369895e-01,3.897543e+00,-2.608563e+01,0,4,0,s1,5
594,0,0.000000,-9.574848e+00,-3.861023e+00,-1.255793e+01,1.576651e+01,5.966478e+00,-9.746935e+00,3.839438e+00,1.176724e+00,9.837395e+00,3.325323e+00,5.029787e+00,1.323253e+01,-2.064339e+01,0,4,3,ns4,6
595,0,0.000000,-4.475121e-01,1.059775e-01,-2.375291e+00,1.738927e+01,6.299286e+00,-7.596744e+00,3.847591e+00,-1.979324e+00,-2.832243e+00,8.914749e+00,1.608829e+00,4.183908e+00,-1.400523e+01,0,4,1,l2,1
596,0,0.000000,-4.630706e+00,-4.495814e+00,-6.386452e+00,8.794920e-01,9.886175e+00,-8.522412e-01,8.431265e+00,7.854406e+00,5.290577e+00,4.177189e+00,-6.149991e+00,7.831411e+00,-1.956644e+01,0,4,0,s2,2
597,0,0.000000,9.010367e+00,4.755704e-01,5.735894e+00,-2.070632e+01,2.163939e+00,7.541190e+00,-1.240471e+00,-3.456228e+00,-5.979529e+00,-5.315743e+00,8.593827e+00,1.371165e+00,-6.254196e-01,0,4,0,s1,6
598,0,0.000000,1.095700e+00,4.507152e+00,2.609536e+00,1.414408e+01,9.332977e+00,4.475665e+00,1.651007e+01,-8.941329e+00,-2.276406e+00,-3.493868e+00,6.923399e+00,1.049885e+01,-2.062088e+01,0,4,3,ns2,2
599,0,0.000000,5.778694e-02,1.076140e+00,-4.947923e+00,1.044028e+01,8.240059e+00,2.246856e+00,7.789592e+00,-2.125267e+00,8.062749e+00,1.640175e+00,-1.561362e+00,6.016325e-01,-1.695717e+01,0,4,2,q1,3
600,0,0.000000,-7.166126e+00,-2.657097e+00,-1.203373e+01,8.460792e+00,2.124626e+01,5.416227e+00,1.365054e+01,1.119470e+01,9.771786e+00,6.216033e+00,3.102709e-01,3.219637e+00,-1.234944e+01,0,4,1,l4,4
601,0,0.000000,4.434252e-01,6.547204e+00,1.971037e+00,1.056255e+01,7.214660e+00,4.199056e+00,2.046062e+00,-5.585263e-01,2.695250e+00,-3.374284e+00,1.916767e+00,7.767559e+00,-1.322229e+01,0,4,3,ns1,3
602,0,0.000000,1.659874e+00,1.489013e+01,-1.708161e+00,7.881823e+00,-5.207054e+00,1.107367e+01,5.602695e+00,3.324969e+00,-1.376140e+00,-1.118175e+01,-4.665274e+00,8.169893e+00,-3.700790e+00,0,4,2,q2,2
603,0,0.000000,-1.102446e+01,-2.952501e+00,-1.360321e+01,6.719433e+00,2.443507e+00,-7.494246e+00,8.707109e+00,-7.051777e+00,1.091296e+01,1.791997e+00,3.056352e+00,2.635772e+00,-9.495308e+00,0,4,2,q1,5
604,0,0.000000,-9.292374e-01,3.715699e+00,1.383719e+00,1.733257e+01,1.074237e+01,-3.844191e+00,9.736799e-01,2.423158e+00,5.157489e+00,-1.614149e+00,-2.688685e+00,8.233706e+00,-1.393745e+01,0,4,3,ns1,6
605,0,0.000000,-5.621743e+00,4.117318e+00,1.655823e+00,7.751687e+00,3.062903e+00,-5.143960e+00,1.991539e+01,4.958613e+00,3.510121e+00,-2.511909e+00,5.549759e+00,7.879992e+00,-2.441383e+01,0,4,1,l1,5
606,0,0.000000,1.011024e+01,6.090614e+00,3.278842e+00,-1.577454e+01,-4.659147e+00,3.635663e+00,-2.834168e+00,-8.279494e-01,-8.123121e-01,-8.876692e+00,4.096009e+00,9.279848e+00,-3.600693e+00,0,4,1,l1,3
607,0,0.000000,4.483412e+00,7.123401e+00,8.221399e+00,2.010393e+01,1.071921e+01,-2.484285e+00,2.825053e+00,2.273637e+00,6.054161e+00,-4.489849e+00,-3.205632e+00,2.741370e+00,-1.766901e+01,0,4,1,l1,4
608,0,0.000000,-3.355918e+00,-2.940864e+00,-9.148485e+00,7.240223e+00,8.379583e+00,-3.660827e+00,1.392124e+01,2.852584e+00,-3.914853e+00,-5.508061e+00,-3.361545e+00,1.447253e+01,-1.601535e+01,0,4,1,l3,1
609,0,0.000000,-5.875344e-01,6.836448e-01,-6.483870e+00,2.900814e+00,1.185205e+01,-9.053625e-01,1.893915e+01,5.887045e+00,2.393277e+00,8.862076e+00,-6.245408e-01,1.390998e+00,-1.489349e+01,0,4,1,l5,1
610,0,0.000000,1.068987e+00,1.100892e+00,-1.158641e+01,1.130493e+00,1.334540e+01,-5.811604e+00,1.477942e+01,1.170690e+00,7.488970e+00,2.540961e+00,-1.409520e+00,9.695702e+00,-1.449528e+01,0,4,1,l5,6
611,0,0.000000,3.198962e-01,-4.749322e+00,6.582019e-01,9.928133e+00,-2.171628e+00,-5.771074e+00,2.986208e+00,1.020386e+01,3.840995e+00,-9.828960e+00,-1.394057e-02,6.864433e+00,-1.406525e+01,0,4,2,q2,6
612,0,0.000000,-6.223976e+00,-3.520052e+00,-1.577188e+01,6.700143e+00,1.424520e+01,1.565781e+00,1.383172e+01,2.434397e+00,7.648486e+00,4.707843e+00,-1.411687e+00,9.494109e+00,-2.266994e+01,0,4,0,s2,5
613,0,0.000000,-2.077872e+00,-7.809282e+00,-1.020327e+01,4.315118e+00,1.247907e+01,1.017712e+01,9.778761e+00,-4.062528e+00,1.245730e+01,-5.768091e+00,-2.416439e-01,5.573426e+00,-2.093150e+01,0,4,3,ns2,0
614,0,0.000000,-3.000127e+00,-4.974891e+00,-9.673232e+00,6.755086e+00,-1.450334e+00,-1.096731e+00,1.647112e+01,4.224134e+00,-5.964570e+00,-1.080180e+01,2.165076e-01,1.638364e+00,-1.492720e+01,0,4,0,s2,1
615,0,0.000000,1.957946e+00,-2.935373e+00,-9.460051e+00,-2.281578e+00,1.218033e-02,-4.637563e+00,-2.465027e+00,-7.154995e-01,3.651688e+00,4.731492e+00,5.031509e+00,-4.150394e+00,5.645691e+00,0,4,3,ns5,1
616,0,0.000000,-1.694382e+00,9.477558e-01,-1.088025e+01,7.003109e+00,2.410314e+01,1.479168e+00,1.835852e+01,1.014600e+01,1.078538e+01,5.459905e-01,2.016830e+00,6.965285e+00,-2.728490e+01,0,4,1,l5,4
617,0,0.000000,-1.774874e+00,-4.955499e+00,-1.471465e+01,3.982549e+00,9.837540e+00,3.356325e+00,5.957569e+00,6.251603e+00,1.246157e+01,2.200385e+00,4.775367e-01,-1.518348e+00,-1.700545e+01,0,4,1,l4,5
618,0,0.000000,-1.093359e+00,-1.051247e+01,-4.254406e+00,6.127028e+00,1.966070e+00,6.003372e+00,8.637074e+00,1.016699e+01,1.253299e+01,-1.409187e+01,-5.190207e+00,4.958549e+00,-1.278728e+01,0,4,2,q2,1
619,0,0.000000,-2.238720e+00,-9.375923e-01,-7.631192e+00,9.260422e+00,1.615899e+01,6.046484e+00,1.223294e+01,1.071434e+00,1.007792e+01,1.697184e+00,-8.538542e-01,7.427180e+00,-2.084109e+01,0,4,1,l4,0
620,0,0.000000,1.341381e-01,3.548509e+00,-3.979602e+00,1.193117e+01,9.487590e+00,5.992938e+00,6.455179e+00,2.543384e+00,-2.147431e+00,-7.068397e+00,5.393013e+00,8.868585e+00,-2.615996e+01,0,4,2,q1,4
621,0,0.000000,-3.305148e+00,-8.386264e+00,-6.649062e+00,4.516294e+00,2.136208e-01,-5.279753e+00,7.489950e+00,-7.781202e+00,-6.266570e-01,4.434022e+00,-2.249222e+00,6.238543e+00,-1.460663e+01,0,4,1,l1,2
622,0,0.000000,-4.229386e+00,-8.284271e+00,-6.617854e+00,3.208213e+00,-2.803207e+00,8.653800e-01,1.396701e+01,1.236724e+01,1.023063e+01,5.423594e-01,6.152735e+00,4.544500e+00,-1.783658e+01,0,4,1,l5,2
623,0,0.000000,-2.830144e+00,-8.950848e+00,-1.029673e+01,-3.529483e+00,1.400827e+01,8.501371e+00,1.274813e+01,-4.440265e+00,4.841166e+00,-1.720335e+00,6.476250e-01,8.096128e+00,-1.165784e+01,0,4,3,ns2,4
624,0,0.000000,-6.262584e+00,-6.777496e+00,-7.780069e+00,1.130089e+01,1.413000e+01,-5.045161e+00,8.936282e+00,-3.349003e+00,9.338975e+00,3.395126e+00,-7.095187e+00,4.071200e+00,-1.842077e+01,0,4,3,ns5,6
625,0,0.000000,-7.497822e+00,-4.554392e+00,-4.710201e+00,1.015289e+01,-5.011992e+00,9.879956e-01,-1.021923e+00,2.062132e+00,1.072522e+01,3.420585e+00,1.477679e+01,-1.724360e+00,-1.303117e+01,0,4,1,l3,6
626,0,0.000000,-3.955791e+00,8.672400e-01,-1.344307e+01,6.059774e+00,7.907007e+00,-1.353341e+00,1.788388e+00,-7.281035e+00,1.997481e+00,-8.205976e+00,-4.583867e+00,5.546021e+00,-1.538776e+01,0,4,3,ns5,3
627,0,0.000000,-4.185437e+00,-1.347443e+00,-3.750372e+00,9.633204e+00,2.284555e-01,-5.742360e+00,2.048652e+01,-1.489369e+00,-2.615833e+00,7.078004e-01,3.137209e+00,1.047119e+01,-2.232761e+01,0,4,3,ns4,2
628,0,0.000000,-3.423867e+00,-7.003727e+00,-9.278744e+00,1.022821e+01,1.112236e+01,8.694140e+00,6.342011e+00,-3.671039e+00,4.993005e-01,4.669636e+00,1.640942e+00,7.450101e+00,-1.786289e+01,0,4,1,l2,2
629,0,0.000000,7.115125e+00,-9.416164e+00,-9.979226e+00,-8.014961e+00,8.634266e+00,1.224603e+01,1.453796e+01,-1.220448e+01,-6.699614e+00,-1.099975e+00,-6.290455e-01,-3.175861e+00,-6.169662e-01,0,4,3,ns2,3
630,0,0.000000,-5.278998e+00,1.782414e+00,-2.636263e+00,9.551169e+00,4.175690e+00,4.150697e+00,1.322877e+01,1.650557e+00,2.519650e+00,-3.053650e+00,5.188848e+00,-2.618396e+00,-2.633464e+01,0,4,2,q2,5
631,0,0.000000,-5.317507e-01,1.269685e+01,8.512772e+00,2.286844e+01,2.194215e+01,4.190997e+00,1.352153e+01,-7.558227e-02,3.820631e+00,-1.267318e+00,-5.853251e+00,3.957109e+00,-2.219807e+01,0,4,1,l3,0
632,0,0.000000,-1.687946e+01,1.231234e+01,-9.010297e+00,7.459085e+00,6.010871e-01,6.454434e-01,1.124483e+01,3.416287e+00,3.689467e+00,1.449983e+00,3.573076e+00,1.009761e+01,-4.929893e+00,0,4,3,ns4,5
633,0,0.000000,-1.518011e-01,-1.156102e+00,-3.902446e+00,4.051991e+00,-4.349227e-01,1.032183e+01,1.641037e+01,-6.307562e+00,1.284970e+01,-2.502577e+00,1.095819e-02,1.898905e+00,-1.072730e+01,0,4,0,s2,6
634,0,0.000000,-2.926723e+00,-1.389584e+00,-1.419025e+01,-2.190842e+00,6.750565e+00,1.050479e+01,1.157345e+01,3.588405e-01,9.220785e+00,-1.045758e+01,3.328211e+00,1.222326e+01,-2.082067e+01,0,4,0,s1,0
635,0,0.000000,6.908705e+00,-9.372158e-01,-2.368062e+00,-9.008079e+00,-2.150593e-01,8.192469e+00,-2.775987e+00,9.967891e+00,-1.515615e+00,-3.491195e+00,2.725573e+00,-3.541950e-01,1.020073e+00,0,4,1,l2,3
636,0,0.000000,-2.036267e+00,-2.484454e+00,-7.706149e+00,-1.061267e+00,3.512702e+00,7.473001e+00,8.274484e+00,-7.951918e+00,2.405282e+00,-3.164299e+00,6.176945e+00,9.981699e+00,-1.208969e+01,0,4,1,l1,6
637,0,0.000000,-1.914501e+00,3.854934e+00,-6.129543e+00,9.215448e+00,1.404962e+01,3.908816e+00,1.220906e+01,-7.642764e+00,5.301226e+00,-2.480105e+00,4.975578e+00,8.975229e+00,-1.940455e+01,0,4,3,ns3,0
638,0,0.000000,-5.525983e+00,-6.289550e+00,-9.538563e+00,4.284995e+00,1.849828e+01,4.524610e+00,1.409489e+01,-3.577580e+00,1.334536e+01,-1.877244e+00,-1.135252e+01,9.932039e+00,-2.091496e+01,0,4,0,s2,0
